tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569540050821763072,positive,1.0,,,Delta,,contimike,nan,0,they were amazing and Thank you!,,2015-02-22 08:51:44,"New York, sort of!",
569539928129818624,negative,1.0,Flight Attendant Complaints,0.3437,Delta,,jackburke,nan,0,"and have empty ""help"" desks",,2015-02-22 08:51:15,austin,Eastern Time (US & Canada)
569539746348675073,negative,1.0,Customer Service Issue,0.6517,Delta,,jackburke,nan,0,"htere was a closure? People here need to inform passengers, not send htem gate to gate w no info on boards re: updated departures",,2015-02-22 08:50:31,austin,Eastern Time (US & Canada)
569539287118692352,negative,0.3474,Late Flight,0.3474,Delta,,emptynester25,nan,0,according to jfk plenty of planes are landing. No problem htere,,2015-02-22 08:48:42,,
569539111222190081,neutral,0.6714,,0.0,Delta,,emptynester25,nan,0,when will the system be up and running?,,2015-02-22 08:48:00,,
569538840735703040,negative,0.6383,Late Flight,0.6383,Delta,,davisesq212,nan,0,Thanks for the THIRD gate change,,2015-02-22 08:46:55,New York City,Eastern Time (US & Canada)
569538135916351489,positive,1.0,,,Delta,,2littlebirds,nan,0,: Beautiful shot.. Thanks for sharing. Using #FlyFi to post? ;) Your welcome! Not on this flight. It was a quickie;),"[38.69255098, -121.58854512]",2015-02-22 08:44:07,LA CA USA,Pacific Time (US & Canada)
569538127016144896,negative,1.0,Can't Tell,1.0,Delta,,JaredLogan,nan,0,Flight 1533 JFK to Cartagena all at this airport bar singing the opposite of your praises! We're making a pact to never fly u again,,2015-02-22 08:44:05,"New York, New York",
569538002025779200,neutral,0.6658,,0.0,Delta,,jackburke,nan,0,795 to Austin,,2015-02-22 08:43:35,austin,Eastern Time (US & Canada)
569537388986421249,positive,1.0,,,Delta,,nancyberman_,nan,0,"she helped me with my problem so easily and was so nice, you guys rock!",,2015-02-22 08:41:09,• PSU '19 • faith • ,Eastern Time (US & Canada)
569536910990950401,negative,1.0,Late Flight,1.0,Delta,,karaklenk,nan,0,what happened to our plane meant to leave @ 830? Why do we have to wait for 1 from buffalo? Seems organizational error not weahter.,,2015-02-22 08:39:15,New York,Eastern Time (US & Canada)
569535821486952448,negative,0.6596,Can't Tell,0.6596,Delta,,emptynester25,nan,0,"where is the ""award winning service""?",,2015-02-22 08:34:55,,
569535647704354816,negative,1.0,Customer Service Issue,0.3694,Delta,,DrCraigKasper,nan,0,really not acceptable. Just informed plane won't start. Chartering bus to take passengers to jfk.,,2015-02-22 08:34:14,"New York, New York",Eastern Time (US & Canada)
569535236884664320,negative,0.682,Late Flight,0.3486,Delta,,wwewwf1982,nan,0,how much longer to JFK open's I am a diabetic and I need sugar plane don't have nothing,,2015-02-22 08:32:36,,
569535203888271361,negative,0.648,Late Flight,0.648,Delta,,emptynester25,nan,0,flight 16 now sent back to the gate even though the app says its leaving. Anyone have a clue? It's 36 and sunny at JFK,,2015-02-22 08:32:28,,
569534889055395841,negative,1.0,Customer Service Issue,0.6733,Delta,,jackburke,nan,0,u guys have 2b kidding. No help anywhere. 5 hour delays? Still no answers. Bad cust service. #idlovetoask,,2015-02-22 08:31:13,austin,Eastern Time (US & Canada)
569533875308916736,negative,0.6768,Late Flight,0.3388,Delta,,emptynester25,nan,0,they are now being sent off the plane? Does anyone at JetBlue have a clue?,,2015-02-22 08:27:11,,
569533648367722496,negative,1.0,Flight Attendant Complaints,1.0,Delta,,calvinsavanna,nan,0,"unfortunately I was so startled and rushed, I didn't get the name, but will provide a description in my expanded email. Thank you",,2015-02-22 08:26:17,"Naples, FL, Boston, MA",
569533479362408448,positive,1.0,,,Delta,,nancyberman_,nan,0,your customer service agent Bonnie is amazing on the phone she deserves a promotion!!!,,2015-02-22 08:25:37,• PSU '19 • faith • ,Eastern Time (US & Canada)
569533394025099265,negative,0.6728,Customer Service Issue,0.6728,Delta,,KevinDwan,nan,0,just a very rude rep while trying to book family vacation using trvl credit. on phone w/ new rep now who is being very helpful,,2015-02-22 08:25:17,,
569533355248766976,positive,1.0,,,Delta,,mtanji,nan,0,BOS. Everything current now. Thanks for the follow up,,2015-02-22 08:25:07,the Old Dominion,Central Time (US & Canada)
569533328396832768,negative,1.0,Bad Flight,0.3466,Delta,,emptynester25,nan,0,it's sunny and gorgeous in ny actually. What's the real reason?,,2015-02-22 08:25:01,,
569533098402009088,positive,1.0,,,Delta,,MarcPBerger,nan,0,thanks for the info. Already doing it now before we board! Looking forward to the future upgrades! #JetBlue,,2015-02-22 08:24:06,"Florham Park, NJ",Eastern Time (US & Canada)
569532566610571265,positive,0.67,,0.0,Delta,,FinleyBklynCFS,nan,0,things happen it's ok just wish I was on the beach and not in the airport,,2015-02-22 08:21:59,,Central Time (US & Canada)
569531924219191296,negative,1.0,Late Flight,1.0,Delta,,karaklenk,nan,0,"it's been 3 hours, why have you not sent the plane from the hangar for flight 1533 at JFK? This is absolutely ridiculous.",,2015-02-22 08:19:26,New York,Eastern Time (US & Canada)
569531651732217857,neutral,0.6696,,0.0,Delta,,emptynester25,nan,0,any idea when the flight will actually take off?,,2015-02-22 08:18:21,,
569530599129501696,positive,1.0,,,Delta,,MarcPBerger,nan,0,I love #JetBlue ! #FlyFi when will we be able to charge our devices on domestic #A320 flights?! Thanks!,,2015-02-22 08:14:10,"Florham Park, NJ",Eastern Time (US & Canada)
569530195306258432,negative,1.0,Late Flight,1.0,Delta,,DrCraigKasper,nan,0,still sitting in plane in Newburg. This is getting #ridiculous. No way to treat #loyal customers.,,2015-02-22 08:12:34,"New York, New York",Eastern Time (US & Canada)
569530159247826944,positive,1.0,,,Delta,,sylvie75015,nan,0,Touchdown JFK! Well done pilots of JetBlue Flight 226! #JetBlueRocks,,2015-02-22 08:12:25,"Larchmont, New York",Eastern Time (US & Canada)
569529242893090816,negative,1.0,Late Flight,1.0,Delta,,emptynester25,nan,0,what's the delay if the system isn't down?,,2015-02-22 08:08:47,,
569529128585555968,neutral,0.6753,,0.0,Delta,,arthurhasher,nan,0,Not blaming Jet Blue. This wasn't weahter. Can't have planes in the air and runways a mess. That's a disaster waiting to happen.,,2015-02-22 08:08:20,Long Island - Arizona ,
569529020892651521,negative,1.0,Late Flight,1.0,Delta,,DPBakes,nan,0,don't think any1 rly knows what's goin on. supposed 2 leave at 8:30a hten 9a hten 9:30a hten 10a hten 11a hten 11:30a. Now 12,,2015-02-22 08:07:54,,Pacific Time (US & Canada)
569528694613671936,negative,1.0,Late Flight,0.6507,Delta,,davisesq212,nan,0,That is not very gracious of to tell me where I can go BUY water or a snack when our flight is delayed over 3 hours.,"[0.0, 0.0]",2015-02-22 08:06:36,New York City,Eastern Time (US & Canada)
569528451339673600,neutral,0.6635,,0.0,Delta,,calvinsavanna,nan,0,and ask she load the bag for my flight,,2015-02-22 08:05:38,"Naples, FL, Boston, MA",
569528351364292608,negative,1.0,Flight Attendant Complaints,0.6545,Delta,,calvinsavanna,nan,0,"after applying my new tag, she left my bag on the ground rahter than loading on the conveyer belt..I had to walk back 50 yards",,2015-02-22 08:05:14,"Naples, FL, Boston, MA",
569528083755237376,negative,0.6947,Late Flight,0.6947,Delta,,emptynester25,nan,0,get flight 16 into the air,,2015-02-22 08:04:11,,
569527951831666688,negative,1.0,Can't Tell,0.701,Delta,,arthurhasher,nan,0,That's not weahter reLate Flightd. You are just being nice and blaming the weahter. Airport just wasn't prepared. Investigation time.,,2015-02-22 08:03:39,Long Island - Arizona ,
569527848131637248,positive,0.66,,,Delta,,SMHillman,nan,0,"if I had my tux, it'd be a date! #UMosaicMeCrazy",,2015-02-22 08:03:14,"New York, NY",Eastern Time (US & Canada)
569527641025306624,positive,0.6366,,0.0,Delta,,Luessen,nan,0,Thanks for the personalized customer service! #cannedtweet #autoresponse,,2015-02-22 08:02:25,"New York, NY",Central Time (US & Canada)
569527586960711681,negative,0.6856,Flight Attendant Complaints,0.6856,Delta,,calvinsavanna,nan,0,"hten this agent demanded I remove my old luggage tag, every ohter airport the JB agent politely handles it",,2015-02-22 08:02:12,"Naples, FL, Boston, MA",
569527183825182720,negative,0.3485,Customer Service Issue,0.3485,Delta,,calvinsavanna,nan,0,I'm also a mosaic customer and fly jet blue ALOT....,,2015-02-22 08:00:36,"Naples, FL, Boston, MA",
569526960268963840,negative,1.0,Late Flight,0.657,Delta,,hteGeoffHunt,nan,0,It's not so much the delays as the fact that the flight is still coming up as on time on your app. Just give us an honest estimate,,2015-02-22 07:59:43,Washington D.C.,Atlantic Time (Canada)
569526894028197888,negative,1.0,Flight Attendant Complaints,0.6863,Delta,,calvinsavanna,nan,0,she waved someone behind me to step forward although I explained what happened and indicated my need to make my flight,,2015-02-22 07:59:27,"Naples, FL, Boston, MA",
569526559012495361,negative,1.0,Late Flight,0.6461,Delta,,hteGeoffHunt,nan,0,#489. Flight #589 is departing before we even board,,2015-02-22 07:58:07,Washington D.C.,Atlantic Time (Canada)
569526493023498240,positive,1.0,,,Delta,,burke_dori,nan,0,I knew htere was a reason u were my favorite airline. Just read you answer on twitter in globe this morning. Great job,,2015-02-22 07:57:51,,
569526458529349632,negative,1.0,Flight Attendant Complaints,1.0,Delta,,calvinsavanna,nan,0,"here's part: was at bag drop inserted my JetBlue cc, didn't print pass. Agent standing in front of me refused to print my pass",,2015-02-22 07:57:43,"Naples, FL, Boston, MA",
569526325255364609,positive,1.0,,,Delta,,SMHillman,nan,0,it's only because I'm wearing #TrueBlueColors!,,2015-02-22 07:57:11,"New York, NY",Eastern Time (US & Canada)
569525974284558338,neutral,0.6598,,0.0,Delta,,emptynester25,nan,0,flight16?,,2015-02-22 07:55:48,,
569525875860905984,negative,1.0,Cancelled Flight,0.3511,Delta,,arthurhasher,nan,0,That's not what I heard. Weahter was fine this morning. Flight 136 was circling for some time.Someone forgot to clean the runway.,,2015-02-22 07:55:24,Long Island - Arizona ,
569525684864983041,negative,1.0,Late Flight,1.0,Delta,,hteGeoffHunt,nan,0,"When it's 30 mins past scheduled time w/ no departure in sight a flight no longer qualifies as ""on time"" #updateyourwebsite #489",,2015-02-22 07:54:39,Washington D.C.,Atlantic Time (Canada)
569525641759993856,neutral,1.0,,,Delta,,SMHillman,nan,0,whatever your lil #mint heart desires!,,2015-02-22 07:54:28,"New York, NY",Eastern Time (US & Canada)
569525452081111041,negative,1.0,Customer Service Issue,0.6914,Delta,,emptynester25,nan,0,how can your entire system go down? No IT? Really?,,2015-02-22 07:53:43,,
569525270907981825,negative,1.0,Late Flight,1.0,Delta,,Luessen,nan,0,Appreciate the heads up at 10:45 that my 11am flight was delayed bc the crew is stuck in Boston #communicationFAIL #dobetterJetBlue,,2015-02-22 07:53:00,"New York, NY",Central Time (US & Canada)
569524310186061824,negative,1.0,Customer Service Issue,0.6538,Delta,,emptynester25,nan,0,seriously? System down? No IT?,,2015-02-22 07:49:11,,
569524116769914882,positive,0.6832,,0.0,Delta,,tom_brant,nan,0,"yup we know, not your fault, just not ideal sittin for over an hour but as always your staff is great!",,2015-02-22 07:48:25,"Southbury, CT",
569522879764807680,negative,1.0,Customer Service Issue,0.6713,Delta,,calvinsavanna,nan,0,"just had a horrible experience with check in agent at fort myers, I'll document and send details, off to Boston",,2015-02-22 07:43:30,"Naples, FL, Boston, MA",
569522767868989440,negative,1.0,Customer Service Issue,0.6518,Delta,,DPBakes,nan,0,"flt1533 to Carta what is goin on?! 1st told plane coming from hangar, hten gate change, now no one knows wat plane we're getting on",,2015-02-22 07:43:03,,Pacific Time (US & Canada)
569522690261950464,neutral,1.0,,,Delta,,burke_dori,nan,0,have a cpap machine for sleep apnea. Is this OK to carry on if I also have a small bag for clohtes?,,2015-02-22 07:42:45,,
569521778797744128,positive,1.0,,,Delta,,jaynebwise,nan,0,got it. thanks the quick reply.,,2015-02-22 07:39:07,"Brooklyn, NY",Eastern Time (US & Canada)
569520477351383040,negative,1.0,Flight Attendant Complaints,1.0,Delta,,davisesq212,nan,0,isn't this something YOU should do?! Why should I tell your crew how to do hteir job?,,2015-02-22 07:33:57,New York City,Eastern Time (US & Canada)
569519860994203648,negative,1.0,Late Flight,0.6383,Delta,,jaynebwise,nan,0,your app needs updating. Says my flight is on time when we are well past boarding time with 2hr delay,,2015-02-22 07:31:30,"Brooklyn, NY",Eastern Time (US & Canada)
569519571314589696,neutral,1.0,,,Delta,,N_Brennan,nan,0,do bags still fly free or have you started charging? thanks!,,2015-02-22 07:30:21,Washington DC,
569517479296409600,positive,1.0,,,Delta,,MichaelRunfola,nan,0,had a great experience working with Glenn Coles at Buffalo-Niagara Airport!! Top notch employee,,2015-02-22 07:22:02,Buffalo,
569516908195815425,positive,0.6671,,0.0,Delta,,djkeating13,nan,0,"well, the last update was in the right direction, at least! I'll keep my fingers crossed.",,2015-02-22 07:19:46,"Malden, MA",Eastern Time (US & Canada)
569514902748061696,neutral,0.3437,,0.0,Delta,,cshells4,nan,0,Charleston - from your app guys as of a few minutes ago!!!,,2015-02-22 07:11:48,Connecticut,
569514688809181184,positive,1.0,,,Delta,,shirabird,nan,0,"thx, social media person!",,2015-02-22 07:10:57,brooklyn,Eastern Time (US & Canada)
569514471296774146,negative,1.0,Late Flight,1.0,Delta,,djkeating13,nan,0,Are htere airport-wide delays at BOS or did we just get unlucky with 152?,,2015-02-22 07:10:05,"Malden, MA",Eastern Time (US & Canada)
569514168576974848,neutral,1.0,,,Delta,,antbronxnyc,nan,0,Just left #LaGuardia now...#Sunshine in a little over 2 hours,,2015-02-22 07:08:53,,
569512447717085185,neutral,1.0,,,Delta,,sylvie75015,nan,0,"I hear you and safety is #1! I think we can get to JFK though now so let's help the pilots, passengers & crew get htere safely!",,2015-02-22 07:02:03,"Larchmont, New York",Eastern Time (US & Canada)
569512252639981568,negative,0.6363,Cancelled Flight,0.3497,Delta,,shirabird,nan,0,"is JFK still closed? Tryna get out of Ft Lauderdale on flight 502, just want to get home to nyc!",,2015-02-22 07:01:16,brooklyn,Eastern Time (US & Canada)
569512239209824256,negative,1.0,Customer Service Issue,0.6812,Delta,,cshells4,nan,0,woulda been nice of you to let us know that or post it!!! Your boards still show the flight on time!!!,,2015-02-22 07:01:13,Connecticut,
569511892215062528,negative,0.6477,Late Flight,0.6477,Delta,,candygrrl2001,nan,0,"hmmm it says im following you. We just got de-iced, but still haning around for the runway to clear..",,2015-02-22 06:59:50,,
569510849846611968,positive,1.0,,,Delta,,SMHillman,nan,0,always #mosaicmecrazy #sunrise #bestairline #nofilterneeded & how can you not love #FlyFi,,2015-02-22 06:55:42,"New York, NY",Eastern Time (US & Canada)
569510667612504065,negative,1.0,Late Flight,1.0,Delta,,DrCraigKasper,nan,0,"flt 136 from PHX. Delayed 2 hrs, circle 1 hr, divert to upstate NY, just sitting for 1 hr No communication #horrible",,2015-02-22 06:54:58,"New York, New York",Eastern Time (US & Canada)
569509408939487232,positive,0.6869,,,Delta,,JohnFMacky,nan,0,they miraculously fixed the plane #kudos to shoe ever it was,,2015-02-22 06:49:58,,Eastern Time (US & Canada)
569508802891882497,neutral,1.0,,,Delta,,SMHillman,nan,0,that's cause we're TrueBlue! It's ur #love that keeps liftin' me #higherandhigher,,2015-02-22 06:47:34,"New York, NY",Eastern Time (US & Canada)
569508336594505728,negative,1.0,Late Flight,0.6782,Delta,,mtanji,nan,0,"all your online resources say we're on time, but clearly we are not. This is not very information age of you...",,2015-02-22 06:45:43,the Old Dominion,Central Time (US & Canada)
569506408145784832,negative,1.0,Flight Attendant Complaints,0.6832,Delta,,davisesq212,nan,0,..... No crew at our gate.,,2015-02-22 06:38:03,New York City,Eastern Time (US & Canada)
569506389397282816,positive,0.6632,,0.0,Delta,,jjkend,nan,0,yall are really better hten American Airlines though.,,2015-02-22 06:37:58,,Mountain Time (US & Canada)
569506217271427072,negative,1.0,Customer Service Issue,0.6316,Delta,,davisesq212,nan,0,why don't YOU tell htem to update the boards?!,,2015-02-22 06:37:17,New York City,Eastern Time (US & Canada)
569504946120298496,positive,1.0,,,Delta,,SMHillman,nan,0,What can I say ohter than when it comes to my #BrandLoveAffair w/ ur my #soulandinspiration #umosaicmecrazy,,2015-02-22 06:32:14,"New York, NY",Eastern Time (US & Canada)
